date,temperatureMax,temperatureMin,rainTotal,rainPercent,barometerMax,barometerMin,cloudMax,cloudMin,humidityMax,humidityMin
2020-03-26,62.134,26.78,0.0,0.0,30.006,29.646,,,74.0,42.233
2020-03-27,60.26,34.16,0.0,0.0,29.959,29.617,,,76.0,41.0
2020-03-28,57.122,19.22,0.0,0.0,30.065,29.967,,,73.0,33.0
2020-03-29,44.81,38.946,0.0,0.0,30.063,29.718,,,76.0,42.067
2020-03-30,56.238,34.16,0.0,0.0,29.895,29.779,,,83.0,69.0
2020-03-31,61.675,33.98,0.0,0.0,30.025,29.901,,,85.0,41.367
2020-04-01,57.405,20.84,0.0,0.0,29.962,29.766,,,74.0,47.0
2020-04-02,39.02,32.36,0.0,0.0,29.803,29.694,,,79.0,59.0
2020-04-03,53.234,34.34,0.0,0.0,29.873,29.606,,,82.0,68.0
2020-04-04,54.638,30.268,0.0,0.0,29.986,29.876,,,82.0,62.0
2020-04-05,55.652,30.2,0.0,0.0,29.969,29.866,,,82.0,59.0
2020-04-06,65.269,26.96,0.0,0.0,30.017,29.844,,,83.0,30.0
2020-04-07,66.92,26.06,0.0,0.0,29.866,29.698,,,71.0,28.0
2020-04-08,60.471,26.308,0.0,0.0,29.698,29.504,,,67.0,30.0
2020-04-09,48.38,33.62,0.0,0.0,29.563,28.901,,,86.6,38.0
2020-04-10,38.734,31.46,0.0,0.0,29.342,28.888,,,88.0,85.0
2020-04-11,44.519,30.2,0.0,0.0,29.785,29.348,,,88.0,55.0
2020-04-12,60.223,25.88,0.0,0.0,30.002,29.788,,,77.0,42.0
2020-04-13,60.328,46.04,0.0,0.0,29.986,29.209,,,81.0,50.0
2020-04-14,57.417,35.462,0.0,0.0,29.919,29.319,,,82.0,38.0
2020-04-15,50.292,28.4,0.0,0.0,29.886,29.74,,,59.0,32.0
2020-04-16,47.444,21.486,0.0,0.0,29.919,29.775,,,70.0,41.0
2020-04-17,47.12,25.16,0.0,0.0,30.015,29.89,,,60.0,41.0
2020-04-18,56.933,24.08,0.0,0.0,29.895,29.667,,,70.0,33.8
2020-04-19,65.455,24.62,0.0,0.0,29.694,29.386,,,69.0,36.0
2020-04-20,58.856,26.78,0.0,0.0,29.631,29.419,,,64.0,30.0
2020-04-21,52.7,21.38,0.0,0.0,29.537,29.1,,,74.0,33.759
2020-04-22,36.32,22.64,0.0,0.0,29.689,29.381,,,66.0,52.0
2020-04-23,59.432,18.14,0.0,0.0,29.923,29.695,,,55.0,23.0
2020-04-24,69.552,21.56,0.0,0.0,29.906,29.722,,,59.0,24.0
2020-04-25,72.026,30.74,0.0,0.0,30.095,29.768,,,54.0,20.0
2020-04-26,63.158,30.38,0.0,0.0,30.327,30.058,,,60.0,23.0
2020-04-27,44.6,37.76,0.0,0.0,30.22,29.779,,,76.0,60.0
2020-04-28,66.293,30.74,0.0,0.0,30.124,29.996,,,78.0,32.0
2020-04-29,73.946,26.42,0.0,0.0,30.17,30.089,,,74.0,28.0
2020-04-30,57.063,44.6,0.0,0.0,30.091,29.82,,,67.0,30.0
2020-05-01,67.516,47.66,0.0,0.0,29.82,29.561,,,75.8,58.0
2020-05-02,75.2,30.02,0.0,0.0,29.811,29.682,,,77.759,33.0
2020-05-03,79.94,45.5,0.0,0.0,29.788,29.556,,,73.0,30.0
2020-05-04,62.228,42.44,0.0,0.0,29.7,29.554,,,70.0,36.0
2020-05-05,54.86,32.726,0.0,0.0,29.831,29.698,,,73.0,47.0
2020-05-06,60.494,28.76,0.0,0.0,29.842,29.676,,,74.0,39.0
2020-05-07,71.19,26.24,0.0,0.0,29.702,29.493,,,70.0,26.667
2020-05-08,58.361,30.38,0.0,0.0,29.639,29.53,,,75.0,33.0
2020-05-09,44.389,29.48,0.078,1.05,29.676,29.451,,,75.0,49.0
2020-05-10,49.832,31.46,0.026,0.35,29.746,29.665,,,65.0,46.0
2020-05-11,57.684,30.56,0.155,2.08,29.74,29.609,,,75.897,49.333
2020-05-12,55.766,29.226,0.104,1.39,29.947,29.67,,,78.0,34.6
2020-05-13,63.662,25.16,0.0,0.0,30.196,29.936,,,74.0,28.586
2020-05-14,74.726,27.5,0.0,0.0,30.183,29.967,,,69.0,22.0
2020-05-15,72.44,49.46,0.104,0.69,29.969,29.547,,,78.0,31.0
2020-05-16,60.8,48.56,0.0,0.0,30.13,29.667,,,81.0,60.0
2020-05-17,77.205,40.82,0.0,0.0,30.207,30.133,,,81.0,40.621
2020-05-18,79.208,47.66,0.0,0.0,30.263,30.134,,,73.414,30.0
2020-05-19,82.561,35.06,0.0,0.0,30.316,30.187,,,64.0,25.0
2020-05-20,85.305,37.76,0.0,0.0,30.401,30.307,,,74.0,26.0
2020-05-21,89.132,45.14,0.0,0.0,30.377,30.218,,,69.0,21.0
2020-05-22,93.56,41.72,0.0,0.0,30.218,30.025,,,68.0,20.0
2020-05-23,89.828,47.3,0.0,0.0,30.215,30.021,,,74.0,20.0
2020-05-24,87.738,43.112,0.0,0.0,30.224,30.187,,,60.0,25.0
2020-05-25,83.954,53.24,0.0,0.0,30.196,30.134,,,59.0,34.0
2020-05-26,98.324,57.74,0.0,0.0,30.229,30.134,,,77.0,32.0
2020-05-27,102.38,59.54,0.0,0.0,30.229,30.189,,,79.0,33.138
2020-05-28,86.552,66.132,0.0,0.0,30.231,30.102,,,72.0,48.0
2020-05-29,92.734,67.199,1.036,4.51,30.1,29.87,,,85.0,48.0
2020-05-30,77.576,54.68,0.337,2.43,29.962,29.792,,,88.0,71.0
2020-05-31,60.21,43.16,0.155,2.08,30.111,29.876,,,81.0,57.0
2020-06-01,62.004,32.72,0.0,0.0,30.1,30.006,,,81.0,50.276
2020-06-02,71.24,33.26,0.026,0.35,30.028,29.727,,,81.0,58.0
2020-06-03,60.62,52.34,0.052,0.69,29.74,29.475,,,82.0,70.0
2020-06-04,84.343,47.66,0.026,0.35,29.844,29.553,,,85.0,50.0
2020-06-05,91.37,53.78,0.0,0.0,29.859,29.801,,,82.0,46.0
2020-06-06,85.808,58.131,0.078,1.04,29.925,29.746,,,81.0,42.633
2020-06-07,70.076,45.68,0.026,0.35,29.984,29.886,,,80.0,50.0
2020-06-08,78.992,41.36,0.0,0.0,30.073,29.949,,,80.0,39.067
2020-06-09,72.14,52.34,0.026,0.35,30.052,29.901,,,79.0,53.241
2020-06-10,79.766,47.054,0.0,0.0,30.025,29.91,,,82.0,50.0
2020-06-11,85.376,63.14,0.311,2.47,30.135,29.794,,,80.0,51.067
2020-06-12,82.555,48.74,0.0,0.0,30.178,29.988,,,82.0,39.6
2020-06-13,60.645,44.78,0.0,0.0,30.29,30.146,,,68.0,52.241
2020-06-14,67.528,46.04,0.0,0.0,30.427,30.283,,,79.0,49.2
2020-06-15,81.606,38.84,0.0,0.0,30.458,30.373,,,79.0,40.233
2020-06-16,88.774,40.82,0.0,0.0,30.462,30.351,,,78.0,37.0
2020-06-17,94.322,46.58,0.0,0.0,30.377,30.261,,,79.0,36.0
2020-06-18,96.974,50.18,0.0,0.0,30.291,30.176,,,78.0,37.0
2020-06-19,96.62,59.18,0.0,0.0,30.216,30.122,,,78.0,40.0
2020-06-20,98.271,59.9,0.0,0.0,30.163,30.097,,,79.0,39.0
2020-06-21,99.134,59.36,0.0,0.0,30.15,30.067,,,79.0,38.0
2020-06-22,99.972,59.72,0.129,1.39,30.108,30.023,,,79.0,36.233
2020-06-23,98.631,64.4,0.0,0.0,30.058,29.811,,,81.0,42.0
2020-06-24,83.486,67.572,0.207,2.78,29.89,29.696,,,81.0,53.0
2020-06-25,86.143,49.82,0.0,0.0,30.038,29.888,,,79.0,42.233
2020-06-26,89.346,51.8,0.0,0.0,30.037,29.927,,,78.0,39.0
2020-06-27,85.964,55.4,0.0,0.0,29.959,29.779,,,77.0,49.0
2020-06-28,85.892,59.54,0.0,0.0,29.857,29.742,,,81.0,56.0
2020-06-29,71.744,57.38,0.259,3.12,30.004,29.846,,,82.0,69.0
2020-06-30,82.357,62.532,0.803,9.72,30.036,29.967,,,83.0,63.759
2020-07-01,82.009,60.08,0.078,1.04,30.034,29.945,,,83.0,68.0
2020-07-02,92.342,60.8,0.0,0.0,29.971,29.87,,,84.0,55.0
2020-07-03,90.568,66.38,0.026,0.35,30.06,29.916,,,82.0,53.0
2020-07-04,92.12,55.58,0.0,0.0,30.104,29.997,,,82.0,38.0
2020-07-05,89.619,53.96,0.0,0.0,30.093,30.01,,,78.0,42.0
2020-07-06,92.635,49.82,0.0,0.0,30.239,30.054,,,81.0,33.241
2020-07-07,94.957,50.54,0.0,0.0,30.232,30.082,,,79.0,48.0
2020-07-08,95.672,66.2,1.062,1.05,30.11,29.993,,,79.0,50.0
2020-07-09,98.078,61.16,0.026,0.35,30.141,30.054,,,83.0,48.0
2020-07-10,94.664,63.68,0.0,0.0,30.159,30.073,,,82.0,52.0
2020-07-11,87.98,70.166,0.337,4.17,30.072,29.7,,,82.0,64.0
2020-07-12,80.288,68.565,0.544,3.82,29.864,29.617,,,85.0,70.0
2020-07-13,85.665,59.36,0.0,0.0,29.978,29.842,,,84.0,61.0
2020-07-14,76.063,61.16,0.026,0.35,30.165,29.967,,,83.0,75.0
2020-07-15,86.36,55.784,0.0,0.0,30.355,30.167,,,84.0,53.345
2020-07-16,84.101,59.0,0.0,0.0,30.34,30.263,,,81.0,59.276
2020-07-17,81.159,61.57,0.311,2.78,30.276,30.078,,,82.0,69.0
2020-07-18,93.268,60.44,0.0,0.0,30.156,30.087,,,84.0,49.0
2020-07-19,95.248,63.14,0.0,0.0,30.095,29.877,,,81.0,49.0
2020-07-20,91.76,69.26,0.233,1.74,30.026,29.851,,,83.0,46.3
2020-07-21,86.521,62.24,0.0,0.0,30.239,30.015,,,80.0,49.0
2020-07-22,80.654,55.76,0.0,0.0,30.227,30.069,,,79.0,60.0
2020-07-23,84.697,62.78,0.673,5.21,30.169,30.019,,,84.0,62.0
2020-07-24,89.6,57.254,0.0,0.0,30.266,30.165,,,83.0,47.0
2020-07-25,90.481,53.366,0.0,0.0,30.25,30.143,,,81.0,43.207
2020-07-26,92.84,60.08,0.0,0.0,30.143,29.923,,,80.0,51.31
2020-07-27,87.512,70.16,0.699,7.29,29.934,29.787,,,84.0,68.6
2020-07-28,90.283,68.9,0.0,0.0,30.006,29.792,,,84.0,45.0
2020-07-29,85.862,58.82,0.104,1.04,30.01,29.943,,,82.0,54.0
2020-07-30,86.924,59.72,0.0,0.0,29.971,29.923,,,85.0,55.6
2020-07-31,86.732,54.68,0.0,0.0,30.05,29.932,,,83.0,49.0
2020-08-01,88.772,54.86,0.0,0.0,30.126,30.002,,,82.0,48.5
2020-08-02,84.068,59.18,0.0,0.0,30.119,29.89,,,80.0,60.0
2020-08-03,77.254,65.48,0.984,4.86,30.172,29.851,,,84.0,69.0
2020-08-04,70.054,57.38,1.114,13.89,30.183,29.633,,,86.0,78.0
2020-08-05,80.004,61.7,0.337,4.59,30.126,29.595,,,87.0,74.0
2020-08-06,82.472,50.234,0.0,0.0,30.255,30.117,,,85.724,50.448
2020-08-07,87.614,49.1,0.0,0.0,30.272,30.211,,,83.0,48.448
2020-08-08,88.588,53.168,0.0,0.0,30.268,30.2,,,82.0,49.1
2020-08-09,84.086,58.64,0.0,0.0,30.235,30.132,,,81.0,57.633
2020-08-10,88.824,64.22,0.052,0.69,30.148,30.08,,,82.0,58.0
2020-08-11,93.138,62.42,0.052,0.69,30.093,29.982,,,83.0,49.6
2020-08-12,85.342,65.3,1.139,5.9,30.257,29.987,,,87.0,58.0
2020-08-13,88.574,55.94,0.0,0.0,30.292,30.222,,,83.0,52.0
2020-08-14,86.459,56.3,0.0,0.0,30.285,30.193,,,82.0,47.267
2020-08-15,88.64,50.36,0.0,0.0,30.242,30.139,,,81.724,44.067
2020-08-16,85.46,53.78,0.0,0.0,30.2,30.082,,,81.0,48.367
2020-08-17,81.92,52.88,0.0,0.0,30.087,29.932,,,81.0,55.0
2020-08-18,81.848,59.54,0.311,2.43,29.967,29.846,,,83.0,55.0
2020-08-19,76.938,50.72,0.0,0.0,30.052,29.947,,,83.0,59.0
2020-08-20,77.576,45.14,0.0,0.0,30.1,30.006,,,83.0,49.69
2020-08-21,73.065,58.46,0.207,2.43,30.012,29.888,,,81.0,68.0
2020-08-22,81.618,55.94,0.0,0.0,30.087,29.936,,,84.0,56.0
2020-08-23,84.523,51.848,0.078,1.04,30.095,30.034,,,83.0,61.633
2020-08-24,81.388,62.823,0.129,1.74,30.119,29.971,,,84.0,70.0
2020-08-25,79.16,62.24,0.181,0.69,29.993,29.77,,,85.0,61.0
2020-08-26,71.72,49.46,0.0,0.0,30.004,29.932,,,76.0,46.034
2020-08-27,66.314,42.62,0.0,0.0,29.967,29.692,,,81.0,63.0
2020-08-28,79.365,54.32,0.0,0.0,29.895,29.727,,,82.0,47.6
2020-08-29,74.269,51.98,0.337,4.51,29.89,29.399,,,83.0,70.034
2020-08-30,69.626,54.5,0.104,1.04,29.908,29.399,,,83.0,58.0
2020-08-31,75.362,46.22,0.0,0.0,30.145,29.908,,,83.4,54.0
2020-09-01,81.176,46.834,0.0,0.0,30.146,30.082,,,83.0,59.655
2020-09-02,73.538,60.806,0.0,0.0,30.121,29.731,,,79.0,69.233
2020-09-03,80.96,58.46,0.052,0.69,29.897,29.739,,,84.0,53.586
2020-09-04,77.217,55.94,0.0,0.0,30.008,29.715,,,82.6,51.0
2020-09-05,76.491,46.04,0.078,1.04,30.152,30.012,,,83.0,51.6
2020-09-06,74.864,45.86,0.078,1.04,30.231,30.126,,,83.0,50.0
2020-09-07,78.825,44.6,0.0,0.0,30.207,29.905,,,83.0,53.207
2020-09-08,84.411,58.82,0.0,0.0,30.224,29.973,,,80.0,56.0
2020-09-09,87.68,55.22,0.0,0.0,30.392,30.231,,,81.0,55.0
2020-09-10,85.994,55.94,0.0,0.0,30.41,30.239,,,82.0,58.4
2020-09-11,63.902,46.724,0.0,0.0,30.346,30.265,,,79.0,60.0
2020-09-12,76.778,34.52,0.0,0.0,30.355,30.209,,,82.0,49.0
2020-09-13,76.322,47.48,0.259,3.47,30.208,29.914,,,79.2,52.621
2020-09-14,64.04,44.822,0.0,0.0,30.283,29.927,,,83.0,55.0
2020-09-15,64.872,33.08,0.0,0.0,30.305,30.172,,,81.655,53.0
2020-09-16,75.74,45.68,0.0,0.0,30.187,29.916,,,78.0,45.0
2020-09-17,62.96,49.964,0.0,0.0,30.058,29.918,,,78.0,52.0
2020-09-18,64.592,37.76,0.0,0.0,30.145,30.028,,,82.0,44.0
2020-09-19,62.372,27.86,0.0,0.0,30.329,30.146,,,78.0,41.633
2020-09-20,65.756,28.76,0.0,0.0,30.506,30.33,,,78.0,40.0
2020-09-21,70.16,26.42,0.0,0.0,30.519,30.373,,,77.0,40.0
2020-09-22,69.26,28.4,0.0,0.0,30.381,29.879,,,77.552,42.0
2020-09-23,76.736,36.5,0.0,0.0,29.881,29.678,,,79.0,54.0
2020-09-24,80.606,46.487,0.0,0.0,29.962,29.772,,,82.0,49.0
2020-09-25,76.952,50.0,0.0,0.0,30.089,29.962,,,81.0,58.0
2020-09-26,84.512,49.82,0.0,0.0,30.069,29.98,,,83.0,47.0
2020-09-27,80.662,58.328,0.0,0.0,30.012,29.906,,,80.0,55.0
2020-09-28,77.24,61.7,0.207,2.78,29.967,29.868,,,81.0,69.0
2020-09-29,73.496,56.132,0.078,1.04,29.897,29.809,,,83.0,74.0
2020-09-30,64.263,52.34,1.994,21.53,29.86,29.406,,,85.0,75.0
2020-10-01,70.551,50.36,0.026,0.35,29.906,29.679,,,80.0,57.0
2020-10-02,54.947,42.44,0.388,5.21,29.943,29.864,,,85.0,76.0
2020-10-03,63.599,42.08,0.052,0.69,30.17,29.924,,,85.0,62.0
2020-10-04,67.532,38.3,0.026,0.35,30.194,30.102,,,84.0,50.0
2020-10-05,68.863,37.76,0.0,0.0,30.105,30.015,,,81.0,54.0
2020-10-06,68.919,44.6,0.0,0.0,30.078,29.799,,,82.0,53.0
2020-10-07,59.18,48.38,0.596,4.17,29.803,29.321,,,82.0,62.0
2020-10-08,48.963,39.278,0.052,0.69,29.953,29.43,,,82.69,59.3
2020-10-09,64.94,26.24,0.0,0.0,30.012,29.919,,,79.793,40.0
2020-10-10,75.2,44.96,0.078,1.04,29.914,29.558,,,78.0,48.0
2020-10-11,62.42,35.42,0.026,0.35,30.268,29.646,,,78.0,41.0
2020-10-12,65.48,25.576,0.0,0.0,30.266,30.074,,,77.0,38.0
2020-10-13,52.7,44.259,0.207,2.78,30.078,29.812,,,79.0,54.0
2020-10-14,70.88,41.564,0.026,0.35,29.908,29.755,,,82.0,51.0
2020-10-15,80.848,34.88,0.0,0.0,29.923,29.637,,,80.0,33.0
2020-10-16,62.761,43.682,0.855,11.46,30.095,29.798,,,81.0,51.667
2020-10-17,59.672,36.5,0.052,0.69,30.211,30.052,,,83.0,49.0
2020-10-18,65.78,29.84,0.0,0.0,30.292,30.2,,,81.667,41.0
2020-10-19,58.28,49.46,0.233,3.12,30.206,30.141,,,79.0,49.0
2020-10-20,55.826,45.14,0.207,2.78,30.257,29.997,,,83.0,79.0
2020-10-21,63.5,44.96,0.181,1.65,30.27,29.962,2738.348,1802.707,84.0,73.0
2020-10-22,57.02,56.12,0.0,0.0,30.111,30.092,1966.983,1897.17,83.0,82.0
2020-10-23,77.36,50.18,0.0,0.0,30.062,29.903,4582.8,1795.899,84.0,56.0
2020-10-24,61.7,41.9,0.181,2.1,30.014,29.75,2891.288,2115.351,79.0,69.0
2020-10-25,46.664,33.8,0.0,0.0,30.222,30.017,4389.205,2654.399,71.0,53.0
2020-10-26,45.32,28.4,0.181,2.43,30.217,29.892,3289.845,2041.592,80.0,63.0
2020-10-27,45.692,31.82,0.078,1.04,30.084,29.895,3435.183,1789.523,83.0,62.0
2020-10-28,49.001,29.12,0.026,0.35,30.045,29.694,2614.892,1853.294,82.0,73.0
2020-10-29,44.6,36.68,0.129,1.74,29.777,29.659,2265.697,1663.384,85.0,77.0
2020-10-30,43.086,25.496,0.0,0.0,29.991,29.679,4011.397,1726.334,84.0,56.0
2020-10-31,47.12,15.956,0.0,0.0,30.266,29.994,5257.128,2070.977,78.0,45.267
2020-11-01,53.24,25.73,0.078,1.04,30.139,29.406,4106.925,2355.402,76.0,57.0
2020-11-02,46.4,26.24,0.104,1.39,29.523,29.286,3312.994,1990.165,80.233,62.0
2020-11-03,35.342,24.98,0.0,0.0,30.163,29.353,3620.547,1970.231,80.0,59.0
2020-11-04,54.103,22.46,0.259,3.12,30.272,30.164,4541.476,2429.171,73.0,53.0
2020-11-05,67.448,41.9,0.0,0.0,30.231,30.113,6027.068,2875.081,69.0,43.0
2020-11-06,70.843,48.56,0.0,0.0,30.163,30.038,5827.655,3289.61,65.0,45.0
2020-11-07,72.572,39.56,0.0,0.0,30.141,30.041,5444.311,2091.864,79.414,48.0
2020-11-08,72.934,39.2,0.0,0.0,30.298,30.134,5779.548,1962.956,81.0,45.586
2020-11-09,72.824,35.42,0.0,0.0,30.292,30.174,5816.748,1927.865,81.0,45.2
2020-11-10,75.272,40.64,0.0,0.0,30.173,29.967,5291.697,2191.465,78.0,49.793
2020-11-11,66.914,52.34,0.056,0.69,29.984,29.772,3396.175,2239.981,79.0,66.0
2020-11-12,63.68,32.18,0.194,1.74,30.134,29.794,3685.953,1988.127,82.0,60.0
2020-11-13,42.44,23.18,0.028,0.35,30.152,29.809,2560.473,1912.685,81.0,73.0
2020-11-14,39.38,30.56,0.0,0.0,30.157,29.846,3692.367,1749.829,83.586,59.0
2020-11-15,41.428,19.76,0.028,0.35,30.209,29.571,4025.727,2129.748,77.0,56.0
2020-11-16,41.9,37.58,0.5,5.9,29.779,29.482,3270.775,1801.815,83.0,64.0
2020-11-17,39.56,29.48,0.056,0.69,29.966,29.75,3357.029,2338.944,75.0,63.0
2020-11-18,29.371,18.86,0.0,0.0,30.434,29.968,3462.204,2512.635,71.0,59.0
2020-11-19,40.174,11.3,0.028,0.35,30.44,30.074,4313.593,2685.92,68.0,53.0
2020-11-20,54.68,38.343,0.0,0.0,30.108,30.015,5241.436,3944.059,57.0,47.0
2020-11-21,50.869,35.24,0.0,0.0,30.447,30.04,4596.281,3109.781,66.0,52.0
2020-11-22,40.976,19.22,0.0,0.0,30.475,30.181,3967.309,2405.148,73.0,56.0
2020-11-23,43.16,31.28,0.389,4.86,30.179,29.739,3470.797,2015.794,80.0,61.167
2020-11-24,31.82,16.036,0.0,0.0,30.349,29.967,3591.421,2244.673,76.0,58.0
2020-11-25,38.3,14.36,0.139,1.74,30.344,30.074,3004.755,2216.404,76.0,64.0
2020-11-26,46.58,33.62,0.222,2.78,30.119,29.855,2490.034,1862.322,82.0,73.172
2020-11-27,46.4,38.703,0.028,0.35,30.032,29.905,2510.079,1779.312,83.759,74.0
2020-11-28,42.999,32.654,0.167,2.08,29.945,29.82,1896.634,1694.39,84.655,82.0
2020-11-29,47.888,29.48,0.0,0.0,30.01,29.897,3007.124,1577.824,86.0,68.0
2020-11-30,50.966,26.42,0.25,3.12,30.01,29.392,2343.408,1680.475,84.655,76.0
2020-12-01,64.382,43.352,0.417,4.86,29.417,29.296,2635.941,1585.523,87.0,74.0
2020-12-02,43.781,28.76,0.0,0.0,29.77,29.418,3141.971,2162.996,77.0,65.0
2020-12-03,41.9,19.76,0.056,0.69,29.938,29.771,3208.724,1996.754,79.0,65.0
2020-12-04,41.54,32.36,0.111,1.39,29.938,29.811,4035.373,2296.981,76.0,55.345
2020-12-05,37.754,31.82,0.056,0.69,29.847,29.713,2296.937,1853.615,82.0,76.0
2020-12-06,31.795,24.26,0.0,0.0,29.727,29.613,2880.551,2095.853,78.0,67.0
2020-12-07,26.24,22.28,0.0,0.0,29.718,29.667,2880.551,2375.646,73.333,67.0
2020-12-08,26.128,21.2,0.0,0.0,29.739,29.665,2709.019,2325.314,74.0,69.0
2020-12-09,31.64,20.12,0.0,0.0,29.764,29.523,2534.044,2029.116,79.0,71.0
2020-12-10,35.06,29.84,0.028,0.35,30.093,29.573,2420.44,1771.307,83.0,74.0
2020-12-11,43.7,27.554,0.194,2.43,30.11,29.942,3138.907,1900.775,81.0,66.0
2020-12-12,43.52,33.08,0.0,0.0,30.139,29.864,2805.054,1847.019,82.0,70.0
2020-12-13,48.176,33.44,0.056,0.69,29.934,29.689,3032.739,1831.069,83.0,67.0
2020-12-14,35.78,28.22,0.0,0.0,29.99,29.74,2973.801,2460.823,73.0,67.0
2020-12-15,30.56,10.04,0.0,0.0,30.316,29.746,3942.137,2308.407,75.0,53.0
2020-12-16,13.82,-0.4,0.0,0.0,30.403,30.268,3897.216,3182.932,60.0,53.0
2020-12-17,17.918,12.668,0.0,0.0,30.267,29.973,3886.521,2601.491,69.0,53.1
2020-12-18,21.051,-8.32,0.0,0.0,30.277,30.086,3287.792,2570.714,69.0,61.0
2020-12-19,24.8,-4.72,0.0,0.0,30.276,30.113,3523.01,2646.481,69.0,59.0
2020-12-20,35.06,15.236,0.0,0.0,30.117,29.838,3619.42,2383.334,74.0,59.0
2020-12-21,38.48,29.66,0.167,2.08,29.838,29.646,2605.025,2041.111,79.0,72.0
2020-12-22,36.283,30.92,0.028,0.35,29.809,29.515,2133.459,1834.17,82.0,78.0
2020-12-23,33.38,12.92,0.0,0.0,30.274,29.81,3763.356,2116.341,78.0,57.0
2020-12-24,51.08,26.42,0.056,0.69,30.141,29.79,3933.028,2503.55,72.0,56.0
2020-12-25,59.42,49.154,0.472,4.88,29.79,29.275,2865.245,1886.741,83.0,70.0
2020-12-26,50.72,25.34,0.056,0.69,29.639,29.303,2665.149,1767.479,83.0,70.0
2020-12-27,32.298,21.56,0.0,0.0,30.169,29.639,3104.803,2259.888,75.0,65.0
2020-12-28,38.3,17.78,0.056,0.69,30.154,29.794,3097.614,2179.037,77.0,65.0
2020-12-29,35.96,9.202,0.0,0.0,30.351,29.907,3526.389,2137.314,77.0,58.0
2020-12-30,32.18,5.0,0.0,0.0,30.381,29.783,3893.692,2389.881,72.0,56.0
2020-12-31,35.24,27.68,0.0,0.0,30.181,29.652,3803.017,2193.194,77.0,57.0
2021-01-01,34.718,20.3,0.028,0.35,30.427,30.182,3669.08,2541.28,71.0,58.0
2021-01-02,34.328,24.26,0.0,0.0,30.203,29.593,3194.118,1912.095,81.0,63.0
2021-01-03,32.0,24.8,0.0,0.0,30.041,29.894,2475.305,2003.422,79.0,73.0
2021-01-04,38.12,27.32,0.028,0.35,29.942,29.875,2427.542,1838.785,82.0,74.207
2021-01-05,31.82,24.938,0.0,0.0,29.945,29.844,1838.785,1621.116,85.0,82.0
2021-01-06,26.78,22.82,0.0,0.0,30.006,29.888,2011.766,1737.64,83.0,79.0
2021-01-07,25.7,19.58,0.0,0.0,30.1,29.991,2211.956,1972.087,79.0,76.0
2021-01-08,23.9,7.88,0.0,0.0,30.108,29.897,2518.385,2090.618,77.0,71.0
2021-01-09,31.752,5.447,0.028,0.35,29.927,29.812,3605.209,2129.064,76.0,58.0
2021-01-10,28.648,11.437,0.0,0.0,30.176,29.927,2969.594,2248.199,75.0,64.0
2021-01-11,28.94,7.34,0.0,0.0,30.187,30.03,2450.721,2048.61,78.0,72.0
2021-01-12,35.282,25.34,0.0,0.0,30.037,29.918,2416.682,1874.156,81.0,74.0
2021-01-13,33.044,26.6,0.0,0.0,29.949,29.75,2331.959,1816.723,82.0,75.0
2021-01-14,35.96,29.84,0.0,0.0,29.777,29.696,2432.076,2102.653,78.0,74.0
2021-01-15,44.383,14.54,0.056,0.69,29.932,29.777,3170.122,1910.776,81.0,65.0
2021-01-16,37.856,32.36,0.417,5.21,29.932,29.17,3042.05,1774.692,83.0,66.0
2021-01-17,33.44,29.12,0.0,0.0,29.428,29.098,1774.692,1629.445,85.0,83.0
2021-01-18,29.12,17.42,0.0,0.0,29.718,29.428,2116.98,1629.003,85.0,77.0
2021-01-19,27.5,3.74,0.0,0.0,29.864,29.718,2294.947,2050.373,78.0,74.0
2021-01-20,25.88,8.456,0.0,0.0,29.881,29.709,2316.502,1802.077,82.0,73.0
2021-01-21,23.0,-6.52,0.0,0.0,29.89,29.356,2463.097,1983.819,79.0,69.0
2021-01-22,33.297,23.0,0.0,0.0,29.663,29.342,2122.467,1687.476,84.0,78.0
2021-01-23,23.264,5.72,0.0,0.0,29.982,29.663,2617.005,1966.772,79.0,68.0
2021-01-24,22.352,-11.74,0.0,0.0,29.99,29.903,3063.095,2532.76,70.0,63.0
2021-01-25,28.88,-8.68,0.0,0.0,29.995,29.938,2849.633,2401.178,72.0,65.0
2021-01-26,42.248,12.02,0.0,0.0,30.001,29.812,2397.051,1433.886,88.0,72.0
2021-01-27,29.12,23.54,0.0,0.0,30.025,29.763,1806.927,1550.98,86.0,82.0
2021-01-28,23.54,12.02,0.0,0.0,30.026,29.964,2390.363,1788.552,82.0,72.0
2021-01-29,11.883,-3.28,0.0,0.0,30.069,29.921,2671.346,2373.749,72.0,67.0
2021-01-30,13.119,-3.28,0.0,0.0,30.196,30.056,2844.115,2505.684,69.0,64.367
2021-01-31,24.757,-15.88,0.0,0.0,30.22,30.121,3038.539,2607.315,69.0,60.0
2021-02-01,32.36,-13.54,0.0,0.0,30.169,29.956,3174.086,2642.799,69.0,60.0
2021-02-02,26.96,12.56,0.0,0.0,29.993,29.447,2767.039,1913.96,80.0,67.0
2021-02-03,28.532,21.2,0.0,0.0,29.467,29.331,1920.779,1737.405,83.0,80.0
2021-02-04,37.741,17.21,0.0,0.0,29.755,29.467,1956.037,1471.433,87.0,80.367
2021-02-05,37.592,6.08,0.028,0.35,29.744,29.397,2213.65,1323.659,90.0,74.0
2021-02-06,32.72,17.78,0.0,0.0,29.925,29.464,1664.256,1307.295,90.0,84.0
